id,nickname,section,lat,long,soil_type.x,y_obs,d_obs,est_d_death,cause_death,sex,date_visit,age_days,type,degrees,species,distance,height,dsh,unique_id,soil_type.y,region,average_rainfall_mm,land_gertenbach1983,Domwoody_venter,Geomorph_venter,LTYPE_venter,dist2road,dist2river,dist2aw,feather_count,skull_found,skull_lat,skull_long,rocky_count,mass_bones,average_score_bones,frag_count,nonfrag_count,pellets_dung,elephant_dung,pat_dung,zebra_dung,hyena_dung,jackal_dung,carnivore_dung,rhino_dung,average_precip_16_25,precip_12mo_before_death,precip_12mo_after_death,precip_12mo_before_survey,average_temp_16_24,temp_12mo_before_death,temp_12mo_after_death,temp_12mo_before_survey,temp_max_12mo_before_death,temp_max_12mo_before_survey,season_death,season_survey,ele_count_2017_buf,ele_groups_2017_buf,buffer_km,buffer_area_km2,ele_density_2017_buf,ele_pressure_2017,dung_e,near_river,near_aw,near_road,z_dung,z_river,z_aw,z_road,ele_pressure_proxy,hyena_density_2015_idw
B_2020_107,Nwanetsi,Satara,-24.45488,31.87908,Basalt,2020,27-Dec-20,23-Dec-20,Natural,female,12-Jun-25,1632,carcass,261,Dichrostachys_cinerea,8,46,0.41,B_2020_107_2025,Basalt,Central,423.9067512,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1113.692624,2793.797852,2802.531738,0,no,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,560.5966357,514.3799787,742.1460314,517.9096079,23.20353535,22.94090909,22.72272727,24.06666667,33.8,35.9,early_wet,dry,300,25,10,314.1592654,0.954929659,345.598711,NA,-2793.797852,-2802.531738,-1113.692624,NA,0.54295696,0.76940771,-0.998795723,0.104522982,0.4304187
B_2020_107,Nwanetsi,Satara,-24.45488,31.87908,Basalt,2020,27-Dec-20,23-Dec-20,Natural,female,12-Jun-25,1632,carcass,282,Dichrostachys_cinerea,5.1,17,0.3,B_2020_107_2025,Basalt,Central,423.9067512,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1113.692624,2793.797852,2802.531738,0,no,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,560.5966357,514.3799787,742.1460314,517.9096079,23.20353535,22.94090909,22.72272727,24.06666667,33.8,35.9,early_wet,dry,300,25,10,314.1592654,0.954929659,345.598711,NA,-2793.797852,-2802.531738,-1113.692624,NA,0.54295696,0.76940771,-0.998795723,0.104522982,0.4304187
B_2020_107,Nwanetsi,Satara,-24.45488,31.87908,Basalt,2020,27-Dec-20,23-Dec-20,Natural,female,12-Jun-25,1632,carcass,282,Dichrostachys_cinerea,5.2,18,0.17,B_2020_107_2025,Basalt,Central,423.9067512,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1113.692624,2793.797852,2802.531738,0,no,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,560.5966357,514.3799787,742.1460314,517.9096079,23.20353535,22.94090909,22.72272727,24.06666667,33.8,35.9,early_wet,dry,300,25,10,314.1592654,0.954929659,345.598711,NA,-2793.797852,-2802.531738,-1113.692624,NA,0.54295696,0.76940771,-0.998795723,0.104522982,0.4304187
B_2020_107_C,Nwanetsi_C,Satara,-24.45385,31.8792,Basalt,2020,NA,NA,Natural,female,12-Jun-25,NA,control,68,Commiphora_africana,6.6,30,0.72,B_2020_107_2025_C,Basalt,Central,417.4656774,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1003.462734,2793.797852,2802.531738,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,560.5966357,NA,NA,517.9096079,23.20353535,NA,NA,24.06666667,NA,35.9,NA,dry,300,25,10,314.1592654,0.954929659,345.8012972,NA,-2793.797852,-2802.531738,-1003.462734,NA,0.54295696,0.76940771,-0.795016561,0.17244937,0.429398539
B_2020_107_C,Nwanetsi_C,Satara,-24.45385,31.8792,Basalt,2020,NA,NA,Natural,female,12-Jun-25,NA,control,63,Commiphora_africana,6.6,33,0.32,B_2020_107_2025_C,Basalt,Central,417.4656774,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1003.462734,2793.797852,2802.531738,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,560.5966357,NA,NA,517.9096079,23.20353535,NA,NA,24.06666667,NA,35.9,NA,dry,300,25,10,314.1592654,0.954929659,345.8012972,NA,-2793.797852,-2802.531738,-1003.462734,NA,0.54295696,0.76940771,-0.795016561,0.17244937,0.429398539
B_2020_107_C,Nwanetsi_C,Satara,-24.45385,31.8792,Basalt,2020,NA,NA,Natural,female,12-Jun-25,NA,control,63,Commiphora_africana,6.6,32,0.48,B_2020_107_2025_C,Basalt,Central,417.4656774,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1003.462734,2793.797852,2802.531738,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,560.5966357,NA,NA,517.9096079,23.20353535,NA,NA,24.06666667,NA,35.9,NA,dry,300,25,10,314.1592654,0.954929659,345.8012972,NA,-2793.797852,-2802.531738,-1003.462734,NA,0.54295696,0.76940771,-0.795016561,0.17244937,0.429398539
B_2020_107_C,Nwanetsi_C,Satara,-24.45385,31.8792,Basalt,2020,NA,NA,Natural,female,12-Jun-25,NA,control,45,Commiphora_africana,5.7,28,0.31,B_2020_107_2025_C,Basalt,Central,417.4656774,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1003.462734,2793.797852,2802.531738,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,560.5966357,NA,NA,517.9096079,23.20353535,NA,NA,24.06666667,NA,35.9,NA,dry,300,25,10,314.1592654,0.954929659,345.8012972,NA,-2793.797852,-2802.531738,-1003.462734,NA,0.54295696,0.76940771,-0.795016561,0.17244937,0.429398539
B_2020_107_C,Nwanetsi_C,Satara,-24.45385,31.8792,Basalt,2020,NA,NA,Natural,female,12-Jun-25,NA,control,88,Commiphora_africana,6,21,0.31,B_2020_107_2025_C,Basalt,Central,417.4656774,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1003.462734,2793.797852,2802.531738,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,560.5966357,NA,NA,517.9096079,23.20353535,NA,NA,24.06666667,NA,35.9,NA,dry,300,25,10,314.1592654,0.954929659,345.8012972,NA,-2793.797852,-2802.531738,-1003.462734,NA,0.54295696,0.76940771,-0.795016561,0.17244937,0.429398539
B_2020_107_C,Nwanetsi_C,Satara,-24.45385,31.8792,Basalt,2020,NA,NA,Natural,female,12-Jun-25,NA,control,150,Dichrostachys_cinerea,1.7,43,0.3,B_2020_107_2025_C,Basalt,Central,417.4656774,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1003.462734,2793.797852,2802.531738,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,560.5966357,NA,NA,517.9096079,23.20353535,NA,NA,24.06666667,NA,35.9,NA,dry,300,25,10,314.1592654,0.954929659,345.8012972,NA,-2793.797852,-2802.531738,-1003.462734,NA,0.54295696,0.76940771,-0.795016561,0.17244937,0.429398539
B_2020_107_C,Nwanetsi_C,Satara,-24.45385,31.8792,Basalt,2020,NA,NA,Natural,female,12-Jun-25,NA,control,233,Commiphora_africana,4.5,25,0.51,B_2020_107_2025_C,Basalt,Central,417.4656774,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1003.462734,2793.797852,2802.531738,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,560.5966357,NA,NA,517.9096079,23.20353535,NA,NA,24.06666667,NA,35.9,NA,dry,300,25,10,314.1592654,0.954929659,345.8012972,NA,-2793.797852,-2802.531738,-1003.462734,NA,0.54295696,0.76940771,-0.795016561,0.17244937,0.429398539
B_2020_107_C,Nwanetsi_C,Satara,-24.45385,31.8792,Basalt,2020,NA,NA,Natural,female,12-Jun-25,NA,control,233,Commiphora_africana,3.3,27,0.38,B_2020_107_2025_C,Basalt,Central,417.4656774,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1003.462734,2793.797852,2802.531738,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,560.5966357,NA,NA,517.9096079,23.20353535,NA,NA,24.06666667,NA,35.9,NA,dry,300,25,10,314.1592654,0.954929659,345.8012972,NA,-2793.797852,-2802.531738,-1003.462734,NA,0.54295696,0.76940771,-0.795016561,0.17244937,0.429398539
B_2020_107_C,Nwanetsi_C,Satara,-24.45385,31.8792,Basalt,2020,NA,NA,Natural,female,12-Jun-25,NA,control,270,Commiphora_africana,3.3,28,0.2,B_2020_107_2025_C,Basalt,Central,417.4656774,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1003.462734,2793.797852,2802.531738,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,560.5966357,NA,NA,517.9096079,23.20353535,NA,NA,24.06666667,NA,35.9,NA,dry,300,25,10,314.1592654,0.954929659,345.8012972,NA,-2793.797852,-2802.531738,-1003.462734,NA,0.54295696,0.76940771,-0.795016561,0.17244937,0.429398539
B_2020_107_C,Nwanetsi_C,Satara,-24.45385,31.8792,Basalt,2020,NA,NA,Natural,female,12-Jun-25,NA,control,285,Commiphora_africana,1.4,43,0.72,B_2020_107_2025_C,Basalt,Central,417.4656774,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1003.462734,2793.797852,2802.531738,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,560.5966357,NA,NA,517.9096079,23.20353535,NA,NA,24.06666667,NA,35.9,NA,dry,300,25,10,314.1592654,0.954929659,345.8012972,NA,-2793.797852,-2802.531738,-1003.462734,NA,0.54295696,0.76940771,-0.795016561,0.17244937,0.429398539
B_2020_107_C,Nwanetsi_C,Satara,-24.45385,31.8792,Basalt,2020,NA,NA,Natural,female,12-Jun-25,NA,control,295,Commiphora_africana,2.2,19,0.2,B_2020_107_2025_C,Basalt,Central,417.4656774,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1003.462734,2793.797852,2802.531738,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,560.5966357,NA,NA,517.9096079,23.20353535,NA,NA,24.06666667,NA,35.9,NA,dry,300,25,10,314.1592654,0.954929659,345.8012972,NA,-2793.797852,-2802.531738,-1003.462734,NA,0.54295696,0.76940771,-0.795016561,0.17244937,0.429398539
B_2020_107_C,Nwanetsi_C,Satara,-24.45385,31.8792,Basalt,2020,NA,NA,Natural,female,12-Jun-25,NA,control,296,Commiphora_africana,5,38,0.6,B_2020_107_2025_C,Basalt,Central,417.4656774,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1003.462734,2793.797852,2802.531738,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,560.5966357,NA,NA,517.9096079,23.20353535,NA,NA,24.06666667,NA,35.9,NA,dry,300,25,10,314.1592654,0.954929659,345.8012972,NA,-2793.797852,-2802.531738,-1003.462734,NA,0.54295696,0.76940771,-0.795016561,0.17244937,0.429398539
B_2020_107_C,Nwanetsi_C,Satara,-24.45385,31.8792,Basalt,2020,NA,NA,Natural,female,12-Jun-25,NA,control,296,Commiphora_africana,4.7,42,0.21,B_2020_107_2025_C,Basalt,Central,417.4656774,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1003.462734,2793.797852,2802.531738,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,560.5966357,NA,NA,517.9096079,23.20353535,NA,NA,24.06666667,NA,35.9,NA,dry,300,25,10,314.1592654,0.954929659,345.8012972,NA,-2793.797852,-2802.531738,-1003.462734,NA,0.54295696,0.76940771,-0.795016561,0.17244937,0.429398539
B_2020_107_C,Nwanetsi_C,Satara,-24.45385,31.8792,Basalt,2020,NA,NA,Natural,female,12-Jun-25,NA,control,296,Commiphora_africana,8,48,0.37,B_2020_107_2025_C,Basalt,Central,417.4656774,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1003.462734,2793.797852,2802.531738,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,560.5966357,NA,NA,517.9096079,23.20353535,NA,NA,24.06666667,NA,35.9,NA,dry,300,25,10,314.1592654,0.954929659,345.8012972,NA,-2793.797852,-2802.531738,-1003.462734,NA,0.54295696,0.76940771,-0.795016561,0.17244937,0.429398539
B_2020_107_C,Nwanetsi_C,Satara,-24.45385,31.8792,Basalt,2020,NA,NA,Natural,female,12-Jun-25,NA,control,290,Commiphora_africana,5.1,42,0.63,B_2020_107_2025_C,Basalt,Central,417.4656774,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1003.462734,2793.797852,2802.531738,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,560.5966357,NA,NA,517.9096079,23.20353535,NA,NA,24.06666667,NA,35.9,NA,dry,300,25,10,314.1592654,0.954929659,345.8012972,NA,-2793.797852,-2802.531738,-1003.462734,NA,0.54295696,0.76940771,-0.795016561,0.17244937,0.429398539
B_2020_107_C,Nwanetsi_C,Satara,-24.45385,31.8792,Basalt,2020,NA,NA,Natural,female,12-Jun-25,NA,control,290,Commiphora_africana,4.9,40,0.7,B_2020_107_2025_C,Basalt,Central,417.4656774,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1003.462734,2793.797852,2802.531738,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,560.5966357,NA,NA,517.9096079,23.20353535,NA,NA,24.06666667,NA,35.9,NA,dry,300,25,10,314.1592654,0.954929659,345.8012972,NA,-2793.797852,-2802.531738,-1003.462734,NA,0.54295696,0.76940771,-0.795016561,0.17244937,0.429398539
B_2020_107_C,Nwanetsi_C,Satara,-24.45385,31.8792,Basalt,2020,NA,NA,Natural,female,12-Jun-25,NA,control,300,Commiphora_africana,6.1,33,0.3,B_2020_107_2025_C,Basalt,Central,417.4656774,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1003.462734,2793.797852,2802.531738,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,560.5966357,NA,NA,517.9096079,23.20353535,NA,NA,24.06666667,NA,35.9,NA,dry,300,25,10,314.1592654,0.954929659,345.8012972,NA,-2793.797852,-2802.531738,-1003.462734,NA,0.54295696,0.76940771,-0.795016561,0.17244937,0.429398539
B_2020_107_C,Nwanetsi_C,Satara,-24.45385,31.8792,Basalt,2020,NA,NA,Natural,female,12-Jun-25,NA,control,300,Commiphora_africana,3.5,17,0.34,B_2020_107_2025_C,Basalt,Central,417.4656774,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1003.462734,2793.797852,2802.531738,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,560.5966357,NA,NA,517.9096079,23.20353535,NA,NA,24.06666667,NA,35.9,NA,dry,300,25,10,314.1592654,0.954929659,345.8012972,NA,-2793.797852,-2802.531738,-1003.462734,NA,0.54295696,0.76940771,-0.795016561,0.17244937,0.429398539
B_2020_107_C,Nwanetsi_C,Satara,-24.45385,31.8792,Basalt,2020,NA,NA,Natural,female,12-Jun-25,NA,control,315,Commiphora_africana,1.2,33,0.63,B_2020_107_2025_C,Basalt,Central,417.4656774,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1003.462734,2793.797852,2802.531738,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,560.5966357,NA,NA,517.9096079,23.20353535,NA,NA,24.06666667,NA,35.9,NA,dry,300,25,10,314.1592654,0.954929659,345.8012972,NA,-2793.797852,-2802.531738,-1003.462734,NA,0.54295696,0.76940771,-0.795016561,0.17244937,0.429398539
B_2020_107_C,Nwanetsi_C,Satara,-24.45385,31.8792,Basalt,2020,NA,NA,Natural,female,12-Jun-25,NA,control,300,Commiphora_africana,4,28,0.43,B_2020_107_2025_C,Basalt,Central,417.4656774,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,Acacia nigrescens/Sclerocarya birrea tree savanna.Dichrostachys cinerea prominent shrub,Flat-slightly undulating plains associated with interfluvial areas & related to LT III erosion surface,SA01: Satara,1003.462734,2793.797852,2802.531738,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,560.5966357,NA,NA,517.9096079,23.20353535,NA,NA,24.06666667,NA,35.9,NA,dry,300,25,10,314.1592654,0.954929659,345.8012972,NA,-2793.797852,-2802.531738,-1003.462734,NA,0.54295696,0.76940771,-0.795016561,0.17244937,0.429398539
B_2021_17,Girivana,Satara,-24.37008,31.70227,Basalt,2021,31-Mar-21,27-Mar-21,Natural,female,16-Jun-25,1542,carcass,28,Maerua_parvifolia,6.5,39,0.42,B_2021_17_2025,Basalt,Central,474.2091277,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,A.welwitschii/E.diinorum tree savanna with Spirostachys africana near drainage channels.,Flat-slightly undulating with scattered low koppies & rock outcrops,VU01: Vutome,23.52491742,7637.553711,3249.246826,0,no,NA,NA,NA,0,0,0,0,NA,0.24,NA,0.26,NA,NA,NA,NA,532.2210876,723.319037,511.765388,520.174356,22.72525253,22.42727273,22.43181818,23.625,32.5,35,late_wet,dry,315,36,10,314.1592654,1.002676141,407.0851908,0.21511138,-7637.553711,-3249.246826,-23.52491742,-0.795331763,-0.692123581,0.489616905,1.016569267,0.004682707,0.630766965
B_2021_17,Girivana,Satara,-24.37008,31.70227,Basalt,2021,31-Mar-21,27-Mar-21,Natural,female,16-Jun-25,1542,carcass,140,Maerua_parvifolia,7,37,0.5,B_2021_17_2025,Basalt,Central,474.2091277,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,A.welwitschii/E.diinorum tree savanna with Spirostachys africana near drainage channels.,Flat-slightly undulating with scattered low koppies & rock outcrops,VU01: Vutome,23.52491742,7637.553711,3249.246826,0,no,NA,NA,NA,0,0,0,0,NA,0.24,NA,0.26,NA,NA,NA,NA,532.2210876,723.319037,511.765388,520.174356,22.72525253,22.42727273,22.43181818,23.625,32.5,35,late_wet,dry,315,36,10,314.1592654,1.002676141,407.0851908,0.21511138,-7637.553711,-3249.246826,-23.52491742,-0.795331763,-0.692123581,0.489616905,1.016569267,0.004682707,0.630766965
B_2021_17,Girivana,Satara,-24.37008,31.70227,Basalt,2021,31-Mar-21,27-Mar-21,Natural,female,16-Jun-25,1542,carcass,305,Dichrostachys_cinerea,7,48,0.4,B_2021_17_2025,Basalt,Central,474.2091277,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,A.welwitschii/E.diinorum tree savanna with Spirostachys africana near drainage channels.,Flat-slightly undulating with scattered low koppies & rock outcrops,VU01: Vutome,23.52491742,7637.553711,3249.246826,0,no,NA,NA,NA,0,0,0,0,NA,0.24,NA,0.26,NA,NA,NA,NA,532.2210876,723.319037,511.765388,520.174356,22.72525253,22.42727273,22.43181818,23.625,32.5,35,late_wet,dry,315,36,10,314.1592654,1.002676141,407.0851908,0.21511138,-7637.553711,-3249.246826,-23.52491742,-0.795331763,-0.692123581,0.489616905,1.016569267,0.004682707,0.630766965
B_2021_17_C,Girivana_C,Satara,-24.37096,31.70257,Basalt,2021,NA,NA,Natural,female,16-Jun-25,NA,control,78,Maerua_parvifolia,0.7,37,0.61,B_2021_17_2025_C,Basalt,Central,474.2091277,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,A.welwitschii/E.diinorum tree savanna with Spirostachys africana near drainage channels.,Flat-slightly undulating with scattered low koppies & rock outcrops,VU01: Vutome,68.09577954,7637.553711,3249.246826,0,NA,NA,NA,NA,0,0,0,0,0.04,1.14,NA,NA,NA,NA,NA,NA,532.2210876,NA,NA,520.174356,22.72525253,NA,NA,23.625,NA,35,NA,dry,315,36,10,314.1592654,1.002676141,407.2947121,0.760805829,-7637.553711,-3249.246826,-68.09577954,0.178075718,-0.692123581,0.489616905,0.934172261,0.227435326,0.638425564
B_2021_17_C,Girivana_C,Satara,-24.37096,31.70257,Basalt,2021,NA,NA,Natural,female,16-Jun-25,NA,control,78,Maerua_parvifolia,7.3,41,0.34,B_2021_17_2025_C,Basalt,Central,474.2091277,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,A.welwitschii/E.diinorum tree savanna with Spirostachys africana near drainage channels.,Flat-slightly undulating with scattered low koppies & rock outcrops,VU01: Vutome,68.09577954,7637.553711,3249.246826,0,NA,NA,NA,NA,0,0,0,0,0.04,1.14,NA,NA,NA,NA,NA,NA,532.2210876,NA,NA,520.174356,22.72525253,NA,NA,23.625,NA,35,NA,dry,315,36,10,314.1592654,1.002676141,407.2947121,0.760805829,-7637.553711,-3249.246826,-68.09577954,0.178075718,-0.692123581,0.489616905,0.934172261,0.227435326,0.638425564
B_2021_17_C,Girivana_C,Satara,-24.37096,31.70257,Basalt,2021,NA,NA,Natural,female,16-Jun-25,NA,control,58,Maerua_parvifolia,6,30,0.41,B_2021_17_2025_C,Basalt,Central,474.2091277,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,A.welwitschii/E.diinorum tree savanna with Spirostachys africana near drainage channels.,Flat-slightly undulating with scattered low koppies & rock outcrops,VU01: Vutome,68.09577954,7637.553711,3249.246826,0,NA,NA,NA,NA,0,0,0,0,0.04,1.14,NA,NA,NA,NA,NA,NA,532.2210876,NA,NA,520.174356,22.72525253,NA,NA,23.625,NA,35,NA,dry,315,36,10,314.1592654,1.002676141,407.2947121,0.760805829,-7637.553711,-3249.246826,-68.09577954,0.178075718,-0.692123581,0.489616905,0.934172261,0.227435326,0.638425564
B_2021_17_C,Girivana_C,Satara,-24.37096,31.70257,Basalt,2021,NA,NA,Natural,female,16-Jun-25,NA,control,84,Maerua_parvifolia,7,24,0.61,B_2021_17_2025_C,Basalt,Central,474.2091277,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,A.welwitschii/E.diinorum tree savanna with Spirostachys africana near drainage channels.,Flat-slightly undulating with scattered low koppies & rock outcrops,VU01: Vutome,68.09577954,7637.553711,3249.246826,0,NA,NA,NA,NA,0,0,0,0,0.04,1.14,NA,NA,NA,NA,NA,NA,532.2210876,NA,NA,520.174356,22.72525253,NA,NA,23.625,NA,35,NA,dry,315,36,10,314.1592654,1.002676141,407.2947121,0.760805829,-7637.553711,-3249.246826,-68.09577954,0.178075718,-0.692123581,0.489616905,0.934172261,0.227435326,0.638425564
B_2021_17_C,Girivana_C,Satara,-24.37096,31.70257,Basalt,2021,NA,NA,Natural,female,16-Jun-25,NA,control,79,Lannea_schweinfurthii,8.9,14,0.25,B_2021_17_2025_C,Basalt,Central,474.2091277,Sclerocarya birrea subspecies caffra /Acacia nigrescens savanna,A.welwitschii/E.diinorum tree savanna with Spirostachys africana near drainage channels.,Flat-slightly undulating with scattered low koppies & rock outcrops,VU01: Vutome,68.09577954,7637.553711,3249.246826,0,NA,NA,NA,NA,0,0,0,0,0.04,1.14,NA,NA,NA,NA,NA,NA,532.2210876,NA,NA,520.174356,22.72525253,NA,NA,23.625,NA,35,NA,dry,315,36,10,314.1592654,1.002676141,407.2947121,0.760805829,-7637.553711,-3249.246826,-68.09577954,0.178075718,-0.692123581,0.489616905,0.934172261,0.227435326,0.638425564
